"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Sicstus","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction","#output configurations","product generation stopped"
"2084",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803537,54,5,2985,2301,17,22,10,1,1800035,11,1800019,0,4,406,4,1,401,1,NA,NA
"2085",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803548,53,6,2997,2309,16,21,11,1,1800035,11,1800019,0,4,404,4,1,399,1,1000000,"true"
"2086",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803555,51,6,2997,2307,17,21,12,1,1800035,11,1800019,0,4,411,4,1,406,2,1000000,"true"
"2087",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803555,53,6,3010,2332,17,21,12,0,1800036,11,1800019,0,4,399,3,2,394,1,NA,NA
"2088",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803597,51,5,3017,2325,17,21,11,1,1800077,11,1800061,0,4,394,4,1,389,2,NA,NA
"2089",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803599,54,6,3038,2363,16,22,12,0,1800036,12,1800019,0,4,411,4,1,406,2,NA,NA
"2090",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1803892,56,5,3341,2588,31,37,12,0,1799920,11,1799903,0,4,409,3,2,404,1,NA,NA
"2091",22,19,4469,21,0,0,0,0,0,0,0,0,0,40,1000,1000,10,10,"true",1804908,52,6,4012,3019,25,37,11,1,1800340,11,1800323,0,4,412,4,1,407,1,1000000,"true"
"2092",22,27,360,119,23,3,1,0,0,68,22,0,90,50,5,5,10,2,"false",836,8,22,674,523,22,28,10,2,53,45,0,3,3,16,6,5,5,0,NA,NA
"2093",22,27,398,142,24,3,1,0,0,68,23,0,91,50,5,5,10,2,"false",835,8,22,667,520,23,30,10,1,54,45,1,2,4,18,8,4,5,1,NA,NA
"2094",22,28,346,114,17,2,0,0,0,56,17,0,73,50,5,5,10,2,"false",822,8,22,669,519,21,28,11,2,44,38,0,1,4,16,8,3,5,1,NA,NA
"2095",22,28,350,100,16,2,0,0,0,41,16,0,57,50,5,5,10,2,"false",817,7,22,667,517,21,27,11,2,43,37,0,1,4,15,7,2,4,1,NA,NA
"2096",22,28,364,103,42,3,0,0,2,53,40,0,93,50,5,5,10,2,"false",864,7,23,684,531,24,28,11,9,60,50,1,3,4,17,6,6,5,0,NA,NA
"2097",22,28,406,106,72,3,0,0,2,62,70,0,132,50,5,5,10,2,"false",919,8,22,698,548,27,26,11,1,106,96,1,3,5,16,4,7,5,1,NA,NA
"2098",22,29,7012,120,13,5,0,0,1,30,12,1764,1806,50,5,5,10,5,"false",1743,7,7,1246,648,25,27,19,2,33,25,0,3,4,374,13,4,356,1,NA,NA
"2099",22,29,7043,113,13,7,0,0,0,49,13,1701,1763,50,5,5,10,5,"false",1712,7,7,1236,641,25,27,20,1,29,22,0,1,3,358,8,3,347,1,NA,NA
"2100",22,29,7057,90,61,3,2,0,1,50,58,1487,1595,50,5,5,10,5,"false",1830,7,7,1306,696,29,25,20,2,76,62,1,5,6,354,5,6,343,2,NA,NA
"2101",22,29,7100,109,23,5,0,0,1,64,22,2085,2171,50,5,5,10,5,"false",1750,8,6,1251,647,26,27,20,2,43,34,1,3,4,365,6,5,354,1,NA,NA
"2102",22,29,7113,105,43,3,0,0,1,61,42,1612,1715,50,5,5,10,5,"false",1752,7,7,1233,635,28,26,21,2,60,51,1,3,4,365,6,6,352,1,NA,NA
"2103",22,29,7247,103,52,2,2,0,1,48,49,1715,1812,50,5,5,10,5,"false",1791,7,7,1252,636,29,26,19,2,75,63,0,5,5,371,6,6,359,1,NA,NA
"2104",22,29,7280,126,39,4,1,0,0,45,38,1660,1743,50,5,5,10,5,"false",1768,8,6,1246,642,29,26,19,2,63,53,1,3,4,367,9,5,353,1,NA,NA
"2105",22,29,7294,111,63,1,0,0,1,58,62,1837,1957,50,5,5,10,5,"false",1804,8,6,1250,639,31,25,21,1,84,75,1,3,4,374,5,6,363,2,NA,NA
"2106",22,29,7346,118,56,3,1,0,0,62,55,1746,1863,50,5,5,10,5,"false",1853,8,6,1315,705,30,28,19,2,76,68,0,3,4,366,5,6,355,1,NA,NA
"2107",22,29,7661,116,37,3,0,0,1,57,36,1684,1777,50,5,5,10,5,"false",1808,8,6,1272,648,28,26,20,2,56,46,1,3,5,387,7,5,375,1,NA,NA
"2108",22,29,7686,131,34,4,2,0,0,60,32,1851,1943,50,5,5,10,5,"false",1821,7,7,1275,655,28,27,20,1,57,47,0,3,5,394,8,5,380,2,NA,NA
"2109",22,29,9598,58,3,0,0,0,0,22,3,1205,1230,50,10,10,10,8,"false",2008,9,6,1483,728,25,24,18,1,21,15,0,1,4,417,5,3,409,2,NA,NA
"2110",22,29,9622,39,24,0,2,0,1,14,19,1185,1218,50,10,10,10,9,"false",2033,9,6,1474,715,28,23,17,1,49,37,1,4,5,424,4,5,415,1,NA,NA
"2111",22,29,9664,46,9,0,1,0,0,20,8,1123,1151,50,10,10,10,8,"false",2055,9,6,1504,738,26,23,17,1,32,23,0,3,4,434,4,17,413,1,NA,NA
"2112",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4705,62,5,4110,3233,19,21,16,1,18,12,0,1,4,450,4,1,445,1,1000000,"true"
"2113",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4768,66,6,4190,3312,18,22,16,1,17,10,0,0,4,430,3,2,425,1,1000000,"true"
"2114",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4830,64,6,4205,3324,19,22,16,0,18,12,0,0,4,478,3,2,473,1,1000000,"true"
"2115",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",4871,64,6,4259,3376,19,21,17,1,17,11,0,1,4,465,4,1,460,1,1000000,"true"
"2116",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"false",5017,63,6,4433,3553,19,21,16,1,17,11,0,1,4,437,4,1,432,2,1000000,"true"
"2117",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804874,63,6,4140,3268,19,21,16,1,1800035,11,1800019,0,4,570,4,1,565,1,1000000,"true"
"2118",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804906,64,5,4117,3238,19,21,16,1,1800036,11,1800019,0,4,624,3,1,620,2,NA,NA
"2119",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804941,66,5,4202,3312,18,22,15,1,1800035,10,1800018,1,4,574,3,2,568,1,1000000,"true"
"2120",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1804945,64,5,4139,3262,19,21,16,1,1800036,11,1800019,1,4,638,3,2,633,2,1000000,"true"
"2121",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805091,62,6,4258,3400,21,22,17,1,1800061,11,1800045,0,4,640,4,1,634,1,1000000,"true"
"2122",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,1000,1000,10,10,"true",1805121,63,6,4382,3502,18,22,16,1,1800036,11,1800019,1,4,575,3,2,570,1,1000000,"true"
"2123",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7500,73,6,6864,5891,21,22,17,1,18,11,1,0,4,475,3,2,470,1,NA,NA
"2124",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7501,69,5,6855,5879,21,21,18,1,17,11,0,0,4,490,4,1,485,1,NA,NA
"2125",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7617,73,5,6982,6007,21,21,18,1,17,11,1,0,4,476,3,2,471,1,NA,NA
"2126",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7762,73,6,7149,6171,20,21,18,1,17,11,0,1,4,453,4,1,448,1,NA,NA
"2127",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7769,72,6,7118,6152,21,21,18,1,18,11,1,0,4,490,3,2,485,2,NA,NA
"2128",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7804,74,5,7152,6185,20,21,18,1,17,11,0,1,4,492,4,2,486,1,NA,NA
"2129",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7830,71,6,7179,6212,21,21,18,1,17,10,1,0,5,492,4,1,487,2,NA,NA
"2130",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7836,74,6,7192,6230,21,22,17,1,17,11,0,1,4,483,4,2,477,1,NA,NA
"2131",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",7865,73,5,7226,6254,21,21,17,1,17,11,0,1,4,479,4,1,474,2,NA,NA
"2132",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8025,74,5,7404,6438,20,21,18,1,17,10,1,0,5,461,4,1,456,1,NA,NA
"2133",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8145,72,5,7508,6546,20,22,17,1,17,11,0,1,4,478,4,1,473,1,NA,NA
"2134",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8148,72,6,7528,6556,21,21,18,1,17,11,0,1,4,460,4,1,455,1,NA,NA
"2135",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8167,74,6,7551,6579,20,22,17,1,17,11,0,1,4,454,4,1,449,2,NA,NA
"2136",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,2000,2000,10,10,"false",8418,68,6,7815,6852,20,21,18,1,17,11,0,1,4,449,4,2,443,1,NA,NA
"2137",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",21902,111,6,21244,19991,19,21,16,1,17,11,0,1,4,465,4,1,460,1,NA,NA
"2138",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",23051,112,6,22382,21170,21,21,18,1,16,10,1,0,4,472,4,2,466,1,NA,NA
"2139",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",23786,109,6,23157,21894,19,21,15,1,17,11,1,0,4,437,4,2,431,2,NA,NA
"2140",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24106,102,6,23426,22202,21,22,17,1,17,11,0,1,4,492,4,1,487,1,NA,NA
"2141",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24152,111,6,23511,22287,20,22,17,1,17,11,0,1,4,442,4,1,437,2,NA,NA
"2142",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24236,107,6,23583,22368,21,22,18,0,18,12,0,1,4,459,3,2,454,1,NA,NA
"2143",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24562,103,6,23923,22696,21,22,17,1,17,10,1,0,4,450,3,2,445,1,NA,NA
"2144",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",24610,110,6,23917,22688,21,22,17,0,17,11,0,1,4,495,4,1,490,2,NA,NA
"2145",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",25488,104,6,24833,23576,20,21,16,1,17,11,1,0,4,467,4,1,460,1,NA,NA
"2146",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",25587,102,6,24905,23692,20,22,18,0,17,11,0,0,4,492,3,2,487,1,NA,NA
"2147",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",26085,105,6,25392,24168,20,22,17,1,17,11,0,1,4,501,4,1,496,1,NA,NA
"2148",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",26637,102,6,25962,24740,21,21,18,1,17,11,0,1,4,485,4,2,479,1,NA,NA
"2149",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,5000,5000,10,10,"false",26664,103,6,26032,24777,19,22,16,1,18,11,1,0,4,444,3,2,439,1,NA,NA
"2150",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",48894,181,6,48153,46552,21,21,18,1,17,11,0,1,4,474,3,2,468,1,1000000,"true"
"2151",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",51265,170,6,50546,48958,21,21,18,1,17,11,0,1,4,462,4,1,457,1,3000000,"true"
"2152",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",56522,175,6,55768,54187,21,21,16,1,17,11,1,0,4,493,4,2,487,2,3000000,"true"
"2153",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",57832,181,6,57101,55529,20,21,17,0,18,11,1,0,4,463,3,2,458,1,1000000,"true"
"2154",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",58127,182,6,57378,55799,21,22,18,0,18,11,1,0,4,478,3,2,473,2,3000000,"true"
"2155",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",58789,179,6,58066,56460,20,21,17,1,17,11,0,1,4,459,3,2,454,1,3000000,"true"
"2156",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",59881,176,5,59148,57564,21,22,17,1,17,11,0,1,4,470,3,2,465,1,3000000,"true"
"2157",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",61877,175,5,61127,59531,20,22,17,1,17,11,0,1,4,488,4,1,483,1,3000000,"true"
"2158",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",61957,176,6,61259,59630,20,21,16,1,17,11,1,0,4,438,4,2,432,1,1000000,"true"
"2159",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",62522,173,6,61804,60210,20,21,18,0,18,11,1,0,4,459,3,2,454,1,1000000,"true"
"2160",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",62529,167,6,61795,60199,21,21,18,1,17,11,0,1,4,479,4,2,473,1,1000000,"true"
"2161",22,29,9699,21,0,0,0,0,0,0,0,0,0,50,10000,10000,10,10,"false",62756,171,6,62042,60461,21,22,18,1,17,11,0,1,4,454,4,2,448,2,1000000,"true"
"2162",22,29,9699,21,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4778,65,5,4157,3275,19,22,16,0,17,11,1,0,4,472,3,2,467,1,1000000,"true"
"2163",22,29,9699,21,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"false",4884,63,6,4298,3417,18,22,16,1,17,11,0,1,4,440,3,2,435,1,1000000,"true"
"2164",22,29,9699,21,0,0,0,0,0,0,0,1,1,50,1000,1000,10,10,"true",1804802,65,6,4057,3177,19,21,16,1,1800036,11,1800019,1,4,579,3,2,574,1,1000000,"true"
"2165",22,29,9699,21,0,0,0,0,0,0,0,3,3,50,1000,1000,10,10,"true",1805018,63,6,4236,3359,19,21,16,1,1800036,11,1800019,1,4,616,4,1,611,2,1000000,"true"
"2166",22,29,9699,21,0,0,0,0,0,0,0,34,34,50,500,500,10,10,"false",3267,45,6,2680,1878,20,22,16,1,18,11,1,0,4,456,3,2,451,2,NA,NA
"2167",22,29,9699,21,0,0,0,0,0,0,0,38,38,50,500,500,10,10,"false",3252,44,5,2666,1862,18,21,17,0,18,11,0,0,4,457,3,2,452,1,NA,NA
"2168",22,29,9699,21,0,0,0,0,0,0,0,45,45,50,500,500,10,10,"false",3218,45,5,2616,1807,19,22,16,0,18,12,0,1,3,475,3,2,469,1,NA,NA
"2169",22,29,9699,21,0,0,0,0,0,0,0,48,48,50,500,500,10,10,"false",3264,45,5,2676,1875,19,22,16,1,17,11,0,1,4,459,4,2,453,1,NA,NA
"2170",22,29,9699,21,0,0,0,0,0,0,0,54,54,50,500,500,10,10,"false",3247,44,5,2656,1871,20,22,35,1,17,11,0,1,4,444,4,1,439,1,NA,NA
"2171",22,29,9699,21,0,0,0,0,0,0,0,54,54,50,500,500,10,10,"false",3313,45,5,2674,1888,20,21,35,1,17,11,1,0,4,493,4,2,487,1,NA,NA
"2172",22,29,9699,21,0,0,0,0,0,0,0,56,56,50,500,500,10,10,"false",3343,44,5,2710,1911,19,21,16,1,17,11,0,0,4,507,3,2,502,1,NA,NA
"2173",22,29,9699,21,0,0,0,0,0,0,0,58,58,50,500,500,10,10,"false",3268,45,5,2629,1823,20,21,16,1,17,11,0,1,4,512,4,1,507,1,NA,NA
"2174",22,29,9699,21,0,0,0,0,0,0,0,59,59,50,500,500,10,10,"false",3283,44,5,2639,1835,19,22,16,0,17,11,1,0,4,519,3,2,513,1,NA,NA
"2175",22,29,9699,21,0,0,0,0,0,0,0,60,60,50,500,500,10,10,"false",3259,44,6,2622,1825,19,21,16,1,17,11,0,1,4,511,3,2,506,1,NA,NA
"2176",22,29,9699,21,0,0,0,0,0,0,0,61,61,50,500,500,10,10,"false",3281,43,5,2652,1858,19,21,16,1,17,11,0,1,4,503,4,1,498,2,NA,NA
"2177",22,29,9699,21,0,0,0,0,0,0,0,64,64,50,500,500,10,10,"false",3257,44,5,2624,1825,19,21,16,1,17,10,1,0,4,505,3,2,500,2,NA,NA
"2178",22,29,9699,21,0,0,0,0,0,0,0,297,297,50,200,200,10,10,"false",2629,61,7,1988,1201,19,21,16,1,17,10,1,0,5,497,4,1,492,1,NA,NA
"2179",22,29,9699,21,0,0,0,0,0,0,0,346,346,50,200,200,10,10,"false",2643,59,7,1998,1224,21,21,17,1,17,11,0,1,4,496,3,2,491,2,NA,NA
"2180",22,29,9699,21,0,0,0,0,0,0,0,367,367,50,200,200,10,10,"false",2628,61,8,1983,1196,19,22,16,1,18,11,1,0,4,498,3,2,493,1,NA,NA
"2181",22,29,9699,21,0,0,0,0,0,0,0,371,371,50,200,200,10,10,"false",2599,61,7,1958,1179,21,22,17,1,17,11,0,1,4,492,4,2,485,1,NA,NA
"2182",22,29,9699,21,0,0,0,0,0,0,0,409,409,50,200,200,10,10,"false",2629,62,7,1986,1193,21,21,17,1,17,11,0,1,4,493,4,2,487,1,NA,NA
"2183",22,29,9699,21,0,0,0,0,0,0,0,439,439,50,200,200,10,10,"false",2591,59,8,1956,1168,19,21,16,1,17,11,0,1,4,491,4,1,486,1,NA,NA
"2184",22,29,9700,21,0,0,0,0,0,0,0,507,507,50,200,200,10,10,"false",2648,62,7,2007,1224,19,22,16,1,17,11,0,1,4,494,4,1,489,1,NA,NA
"2185",22,29,9701,21,0,0,0,0,0,0,0,368,368,50,200,200,10,10,"false",2639,63,5,2001,1226,20,22,18,1,18,11,1,0,4,487,4,1,482,2,NA,NA
"2186",22,29,9701,21,0,0,0,0,0,0,0,387,387,50,200,200,10,10,"false",2604,60,7,1962,1186,20,22,18,1,17,11,0,1,4,493,4,2,487,1,NA,NA
"2187",22,29,9750,21,0,0,0,0,0,0,0,172,172,50,100,100,10,10,"false",2454,18,6,1905,1064,20,22,15,1,17,11,0,1,4,446,4,1,441,2,NA,NA
"2188",22,29,9756,21,0,0,0,0,0,0,0,194,194,50,100,100,10,10,"false",2408,17,6,1851,1009,20,22,16,1,17,11,0,1,4,455,4,2,449,1,NA,NA
"2189",22,29,9757,21,0,0,0,0,0,0,0,228,228,50,100,100,10,10,"false",2435,18,5,1872,1024,20,21,17,0,18,11,1,0,4,460,3,2,455,1,NA,NA
"2190",22,29,9758,21,0,0,0,0,0,0,0,181,181,50,100,100,10,10,"false",2435,17,6,1862,1018,21,22,16,1,17,11,0,1,4,469,4,2,463,2,NA,NA
"2191",22,29,9758,21,0,0,0,0,0,0,0,191,191,50,100,100,10,10,"false",2436,17,6,1870,1028,20,22,17,0,18,11,1,0,4,463,3,2,458,1,NA,NA
"2192",22,29,9758,21,0,0,0,0,0,0,0,191,191,50,100,100,10,10,"false",2502,18,6,1926,1072,21,22,16,1,18,11,1,0,5,471,4,1,466,1,NA,NA
"2193",22,29,9759,21,0,0,0,0,0,0,0,204,204,50,100,100,10,10,"false",2463,18,5,1896,1053,20,22,15,1,17,11,0,1,4,465,4,2,459,1,NA,NA
"2194",22,29,9763,21,0,0,0,0,0,0,0,176,176,50,100,100,10,10,"false",2448,18,5,1868,1019,21,23,15,1,17,11,1,0,4,476,3,2,471,1,NA,NA
"2195",22,29,9764,21,0,0,0,0,0,0,0,204,204,50,100,100,10,10,"false",2430,18,5,1854,1012,20,22,16,1,17,11,0,1,4,473,4,2,467,1,NA,NA
"2196",22,29,9768,21,0,0,0,0,0,0,0,146,146,50,100,100,10,10,"false",2462,18,6,1894,1050,20,23,16,1,17,11,0,1,4,464,4,1,458,2,NA,NA
"2197",22,29,9769,21,0,0,0,0,0,0,0,181,181,50,100,100,10,10,"false",2449,17,6,1895,1048,20,22,15,1,17,11,0,1,4,452,4,2,446,1,NA,NA
"2198",22,29,9772,21,0,0,0,0,0,0,0,138,138,50,100,100,10,10,"false",2427,18,5,1867,1020,20,22,16,1,18,11,1,0,4,455,3,2,450,2,NA,NA
"2199",22,29,9772,21,0,0,0,0,0,0,0,198,198,50,100,100,10,10,"false",2456,18,6,1876,1022,21,22,15,1,18,11,1,0,4,475,4,1,470,2,NA,NA
"2200",22,29,9773,21,0,0,0,0,0,0,0,196,196,50,100,100,10,10,"false",2445,18,5,1882,1035,20,23,16,0,18,12,0,1,4,458,4,1,453,2,NA,NA
"2201",22,29,9778,21,0,0,0,0,0,0,0,168,168,50,100,100,10,10,"false",2446,18,5,1855,1000,22,25,18,1,19,12,1,0,5,480,4,2,473,1,NA,NA
"2202",22,29,9781,21,0,0,0,0,0,0,0,202,202,50,100,100,10,10,"false",2468,18,5,1884,1041,20,22,17,0,18,10,1,0,5,479,3,2,474,2,NA,NA
"2203",22,29,9786,21,0,0,0,0,0,0,0,167,167,50,100,100,10,10,"false",2438,18,6,1864,1025,21,22,16,1,17,11,1,0,4,470,4,2,464,2,NA,NA
"2204",22,29,9790,21,0,0,0,0,0,0,0,174,174,50,100,100,10,10,"false",2412,18,5,1841,1001,20,22,17,1,17,11,0,1,4,468,4,1,463,2,NA,NA
"2205",22,29,9885,52,41,0,2,0,0,26,37,1117,1180,50,10,10,10,8,"false",2081,9,6,1503,750,30,24,16,1,70,57,0,5,6,418,4,6,408,2,NA,NA
"2206",22,29,9898,52,18,0,1,0,0,23,17,1004,1044,50,10,10,10,9,"false",2037,9,6,1495,734,28,24,16,1,46,31,0,10,4,409,5,4,400,1,NA,NA
"2207",22,29,9967,45,6,0,1,0,0,16,5,1047,1068,50,10,10,10,8,"false",2036,9,6,1501,733,27,23,16,1,35,27,0,3,4,416,4,4,408,1,NA,NA
"2208",22,29,9986,59,15,0,0,0,0,28,15,1289,1332,50,10,10,10,9,"false",2041,9,6,1494,733,28,24,16,1,33,27,1,0,4,427,14,3,410,1,NA,NA
"2209",22,29,10066,58,17,0,2,0,0,26,15,1072,1113,50,10,10,10,8,"false",2074,9,6,1501,728,27,23,17,1,51,41,0,3,5,435,5,4,426,1,NA,NA
"2210",22,29,10135,47,6,0,1,0,0,20,5,1179,1204,50,10,10,10,8,"false",2076,9,6,1525,757,27,23,24,1,28,19,1,2,4,429,5,3,421,2,NA,NA
"2211",22,29,10184,32,10,0,2,0,0,6,8,1127,1141,50,10,10,10,8,"false",2086,9,7,1522,755,26,31,17,1,33,24,0,3,5,438,4,4,429,1,NA,NA
"2212",22,29,10246,39,4,0,1,0,0,14,3,1012,1029,50,10,10,10,9,"false",2058,9,6,1517,745,34,23,15,1,25,17,1,2,4,425,5,4,416,2,NA,NA
"2213",22,29,10396,21,0,0,0,0,0,0,0,256,256,50,50,50,10,10,"false",2389,14,6,1838,949,21,22,17,1,18,11,1,0,4,449,3,2,444,2,NA,NA
"2214",22,29,10464,21,0,0,0,0,0,0,0,238,238,50,50,50,10,10,"false",2394,14,5,1841,953,21,22,15,1,18,11,1,0,4,453,3,2,448,1,NA,NA
"2215",22,29,10542,21,0,0,0,0,0,0,0,313,313,50,50,50,10,10,"false",2357,14,6,1803,911,21,22,15,0,18,11,1,0,4,455,3,2,450,1,NA,NA
"2216",22,29,10546,21,0,0,0,0,0,0,0,215,215,50,50,50,10,10,"false",2416,14,6,1862,970,21,22,16,0,17,11,0,1,4,455,4,1,450,1,NA,NA
"2217",22,29,10553,21,0,0,0,0,0,0,0,223,223,50,50,50,10,10,"false",2400,14,6,1850,963,21,22,16,1,18,11,1,0,4,448,3,2,443,2,NA,NA
"2218",22,29,10556,21,0,0,0,0,0,0,0,262,262,50,50,50,10,10,"false",2365,14,6,1804,919,21,22,16,1,18,11,1,0,5,460,3,2,454,1,NA,NA
"2219",22,29,10566,21,0,0,0,0,0,0,0,234,234,50,50,50,10,10,"false",2385,14,6,1833,946,20,22,16,1,18,11,1,0,5,452,3,1,447,1,NA,NA
"2220",22,29,10567,21,0,0,0,0,0,0,0,305,305,50,50,50,10,10,"false",2399,13,6,1836,954,21,22,16,1,18,11,1,0,5,462,4,1,457,2,NA,NA
"2221",22,29,10586,21,0,0,0,0,0,0,0,251,251,50,50,50,10,10,"false",2401,14,6,1844,957,20,22,16,1,17,11,1,0,4,456,4,2,450,2,NA,NA
"2222",22,29,10633,21,0,0,0,0,0,0,0,324,324,50,50,50,10,10,"false",2389,14,6,1837,948,20,22,17,1,18,11,1,0,5,450,4,1,445,2,NA,NA
"2223",22,29,11350,26,1,0,0,0,0,3,1,736,740,50,20,20,10,10,"false",2226,11,6,1665,835,23,22,16,1,19,13,0,1,4,457,5,2,450,1,NA,NA
"2224",22,29,11372,21,2,0,1,0,0,0,1,663,664,50,20,20,10,10,"false",2268,11,6,1689,853,24,22,17,0,24,15,0,3,5,471,4,4,463,1,NA,NA
"2225",22,29,11386,21,1,0,1,0,0,0,0,682,682,50,20,20,10,10,"false",2266,11,6,1699,857,23,22,17,1,22,14,1,2,4,462,4,3,455,1,NA,NA
"2226",22,29,11474,21,0,0,0,0,0,0,0,636,636,50,20,20,10,10,"false",2286,11,6,1715,863,21,22,17,1,18,11,1,0,5,472,4,1,467,1,NA,NA
"2227",22,29,11586,25,1,0,1,0,0,4,0,580,584,50,20,20,10,10,"false",2285,11,6,1707,853,23,22,17,1,22,14,0,3,4,472,4,3,465,1,NA,NA
"2228",22,29,11596,22,2,0,1,0,0,1,1,672,674,50,20,20,10,10,"false",2277,11,6,1700,865,23,22,18,1,24,15,0,3,5,468,4,4,460,2,NA,NA
"2229",22,29,11607,24,0,0,0,0,0,2,0,553,555,50,20,20,10,10,"false",2263,11,6,1700,857,21,22,17,1,18,11,1,1,4,463,4,2,457,2,NA,NA
"2230",22,29,11659,21,0,0,0,0,0,0,0,659,659,50,20,20,10,10,"false",2292,11,6,1721,877,21,22,17,1,18,12,0,1,4,471,3,2,465,1,NA,NA
"2231",22,29,11690,25,0,0,0,0,0,2,0,556,558,50,20,20,10,10,"false",2292,11,6,1713,874,21,22,16,1,18,12,0,1,4,481,5,1,474,1,NA,NA
