"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction"
"1",2,9,839,1,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",877,105,5,597,9,13,3,1,9,4,0,1,3,131,3,1,127,1
"2",2,9,4079,1,0,0,0,0,0,0,0,26,26,10,10000,10000,50,50,"false",1632,103,6,921,14,13,5,1,10,4,0,1,4,556,2,2,552,1
"3",2,9,8129,1,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2929,100,5,1514,15,13,7,0,10,4,1,0,4,1263,3,1,1259,1
"4",2,9,16229,1,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",5722,114,6,2208,17,14,10,0,10,5,0,1,3,3340,3,1,3336,1
"5",2,9,16229,1,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",5839,109,6,2335,18,14,10,1,10,4,1,0,4,3330,2,2,3326,2
"6",2,9,163584,1,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1994,"false",385818,125,6,4404,42,14,32,1,10,4,0,1,4,381162,2,2,381158,2
"7",3,8,364,2,0,0,0,0,0,0,0,0,0,10,10000,9965,5,5,"false",908,63,5,722,9,13,3,1,10,4,0,1,3,79,2,2,75,1
"8",3,8,364,2,0,0,0,0,0,0,0,0,0,10,10000,9969,5,5,"false",890,64,5,541,9,171,3,1,10,4,0,1,3,84,2,2,80,1
"9",3,8,364,2,0,0,0,0,0,0,0,0,0,10,10000,9971,5,5,"false",2154,70,6,1867,37,29,3,1,10,4,0,1,3,82,2,2,78,1
"10",3,8,684,2,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",842,100,6,582,9,14,3,1,10,4,0,1,4,115,2,2,111,1
"11",3,8,684,2,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",850,102,6,588,9,13,4,0,10,4,1,0,4,116,3,1,112,1
"12",3,8,684,2,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",855,109,5,589,10,14,3,1,10,4,0,1,4,113,2,2,109,1
"13",3,8,684,2,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",1152,113,6,879,10,14,3,1,10,4,1,0,4,115,2,2,111,1
"14",3,8,1324,2,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",982,98,5,679,10,14,4,0,10,4,1,0,4,161,2,2,157,1
"15",3,8,1324,2,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",983,102,5,675,10,14,3,1,10,4,0,1,4,159,2,2,155,1
"16",3,8,1324,2,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",989,102,5,678,10,13,4,1,9,4,0,1,3,164,3,1,160,0
"17",3,8,1324,2,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",994,103,6,680,10,14,4,1,9,4,0,1,3,166,3,1,162,1
"18",3,8,1324,2,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",996,103,6,683,10,14,4,1,9,4,0,1,3,164,3,1,160,1
"19",3,8,3244,2,0,0,0,0,0,0,0,19,19,10,10000,10000,50,50,"false",1476,106,6,860,12,14,5,0,11,4,1,0,3,459,2,2,455,2
"20",3,8,3244,2,0,0,0,0,0,0,0,21,21,10,10000,10000,50,50,"false",1481,105,5,867,12,14,5,0,10,4,1,0,4,461,3,1,457,1
"21",3,8,3244,2,0,0,0,0,0,0,0,23,23,10,10000,10000,50,50,"false",1506,115,6,884,12,14,5,0,11,5,0,1,3,456,2,2,452,2
"22",3,8,3244,2,0,0,0,0,0,0,0,27,27,10,10000,10000,50,50,"false",1488,115,5,866,13,14,5,0,11,5,0,1,3,458,2,2,454,1
"23",3,8,6444,2,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2541,110,6,1369,13,13,6,0,10,4,1,0,4,1010,3,1,1006,1
"24",3,8,6444,2,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2563,125,6,1371,14,13,6,1,10,4,0,1,3,1013,2,2,1009,2
"25",3,8,6444,2,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2571,99,6,1408,14,13,6,1,10,4,0,1,3,1011,2,1,1008,1
"26",3,8,6444,2,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2572,119,5,1394,14,14,5,1,10,4,0,1,4,1007,2,2,1003,1
"27",3,8,12844,2,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",4417,111,6,1574,17,14,9,0,10,4,1,0,4,2672,3,1,2668,1
"28",3,8,12844,2,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",4421,107,5,1584,17,14,8,1,10,4,1,0,4,2669,3,1,2665,2
"29",3,8,12844,2,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",4423,127,6,1567,17,14,9,0,10,5,0,0,4,2670,3,1,2666,1
"30",3,8,32044,2,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",16544,108,6,1756,21,14,17,1,10,4,1,0,4,14604,3,1,14600,1
"31",3,8,32045,2,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",16520,118,6,1764,22,14,16,1,10,4,1,0,4,14562,3,1,14558,2
"32",3,8,64244,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",64892,118,6,2734,26,14,19,1,10,4,0,1,4,61952,2,2,61948,2
"33",3,8,64245,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",65050,120,5,2708,26,15,19,1,10,4,0,1,4,62135,2,2,62131,1
"34",3,8,64266,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",65071,119,6,2744,27,14,19,1,10,4,1,0,4,62122,2,2,62118,1
"35",3,8,131789,2,0,0,0,0,0,0,0,5,5,10,10000,10000,2000,1991,"false",305479,118,6,3685,36,14,34,0,11,5,0,1,3,301557,2,2,301553,1
"36",3,8,131910,2,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1989,"false",299790,124,5,3582,40,15,32,1,10,4,0,1,3,295963,2,2,295959,1
"37",3,8,131942,2,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1990,"false",297541,119,6,3514,41,14,29,0,10,5,0,1,3,293789,3,1,293785,2
"38",3,8,132105,2,0,0,0,0,0,0,0,4,4,10,10000,10000,2000,1993,"false",300903,121,5,3504,36,14,32,1,10,4,0,1,4,297161,2,2,297157,1
"39",3,8,313136,2,0,0,0,0,0,0,0,19,19,10,10000,10000,5000,4338,"false",1751446,139,5,5645,78,33,52,0,11,5,0,1,3,1745436,2,1,1745433,2
"40",3,8,313733,2,0,0,0,0,0,0,0,20,20,10,10000,10000,5000,4350,"false",1759744,149,5,6157,56,14,52,1,10,4,1,0,4,1753262,2,2,1753258,1
"41",3,8,314001,2,0,0,0,0,0,0,0,21,21,10,10000,10000,5000,4344,"false",1756916,134,6,7026,94,32,51,1,10,4,1,0,4,1749491,2,2,1749487,1
"42",3,8,314094,2,0,0,0,0,0,0,0,15,15,10,10000,10000,5000,4360,"false",1792135,149,5,5873,60,15,52,1,10,4,0,1,4,1785933,2,2,1785929,1
"43",3,8,314493,2,0,0,0,0,0,0,0,20,20,10,10000,10000,5000,4369,"false",1762282,147,5,5825,58,14,55,1,10,5,0,1,3,1756130,3,1,1756126,1
"44",3,8,314506,2,0,0,0,0,0,0,0,14,14,10,10000,10000,5000,4349,"false",1799862,141,6,5994,58,14,53,1,10,4,0,1,4,1793548,2,2,1793544,1
"45",3,8,314627,2,0,0,0,0,0,0,0,20,20,10,10000,10000,5000,4351,"false",1762566,147,5,6093,60,14,57,1,10,4,0,1,3,1756142,2,1,1756139,1
"46",3,8,314941,2,0,0,0,0,0,0,0,15,15,10,10000,10000,5000,4360,"false",1801721,149,5,5950,58,14,57,0,11,5,0,1,3,1795441,2,2,1795437,1
"47",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9907,5,5,"false",734,64,5,556,9,14,4,0,10,4,1,0,4,70,3,1,66,1
"48",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9908,5,5,"false",745,64,5,568,9,14,3,1,10,4,1,0,4,69,3,1,65,1
"49",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9910,5,5,"false",766,62,5,550,32,23,4,0,10,5,0,1,3,73,3,1,69,1
"50",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9913,5,5,"false",715,63,5,536,9,14,3,1,10,4,1,0,4,72,3,1,68,1
"51",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9916,5,5,"false",718,65,5,540,10,13,4,0,10,5,0,1,3,70,3,1,66,1
"52",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9917,5,5,"false",723,62,6,541,9,13,4,0,11,5,0,1,3,74,2,2,70,1
"53",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9917,5,5,"false",730,64,5,555,9,13,4,0,10,4,1,0,4,67,3,1,63,1
"54",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9918,5,5,"false",713,62,6,536,10,13,3,1,10,4,0,1,3,69,2,2,65,1
"55",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9921,5,5,"false",745,62,5,534,29,25,4,0,11,5,0,1,3,66,2,2,62,1
"56",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9921,5,5,"false",750,62,6,543,24,20,4,0,11,5,0,1,3,71,2,2,67,1
"57",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9923,5,5,"false",768,63,5,547,33,30,4,0,10,5,0,1,3,65,3,1,61,1
"58",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9926,5,5,"false",728,64,5,554,10,13,4,0,10,5,0,1,3,67,3,1,63,1
"59",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",808,88,6,575,9,13,4,1,10,4,0,1,3,99,2,2,95,1
"60",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",815,90,5,579,10,14,3,1,10,4,0,1,3,102,2,2,98,1
"61",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",816,94,6,573,10,14,4,0,10,5,0,1,3,103,3,1,99,1
"62",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",824,103,5,576,10,13,4,1,10,4,0,1,3,100,2,2,96,1
"63",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",824,105,5,573,10,14,4,0,10,4,0,0,4,102,3,1,98,1
"64",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",827,104,5,577,10,13,3,1,10,4,0,1,4,102,2,2,98,1
"65",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",852,114,6,592,10,14,3,1,10,4,1,0,4,101,3,1,97,1
"66",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",813,102,5,567,10,14,3,1,10,4,1,0,4,99,2,2,95,1
"67",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",816,97,6,574,10,14,3,1,10,4,0,1,3,100,2,2,96,1
"68",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",824,100,6,578,10,14,3,1,10,4,0,1,3,101,2,2,97,1
"69",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",826,101,5,579,10,14,4,0,11,5,0,1,3,100,2,2,96,1
"70",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",828,102,5,580,9,14,4,0,10,4,1,0,4,101,3,1,97,1
"71",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",833,97,5,588,9,13,4,0,10,5,0,1,3,103,3,1,99,1
"72",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",833,105,6,584,10,14,3,1,10,4,0,1,3,99,2,2,95,1
"73",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",841,109,5,587,10,13,4,0,10,5,0,1,3,100,2,1,96,1
"74",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",845,110,5,590,10,14,3,1,10,4,0,1,3,100,2,2,96,1
"75",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",952,94,6,672,10,14,4,0,10,4,1,0,4,140,3,1,136,1
"76",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",955,99,5,669,11,14,4,0,11,5,0,1,3,139,2,2,135,0
"77",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",961,105,5,670,11,14,4,0,10,4,1,0,4,142,3,1,138,0
"78",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",962,99,5,675,11,14,3,1,10,4,1,0,4,143,3,1,139,1
"79",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",963,99,5,674,11,14,4,1,10,4,0,1,3,142,2,2,138,1
"80",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",964,104,5,671,11,14,4,0,10,5,0,0,4,143,3,1,139,1
"81",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",965,109,6,670,11,14,3,1,10,4,0,1,4,140,2,2,136,1
"82",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",967,101,5,680,10,14,3,1,10,4,1,0,4,141,2,2,137,1
"83",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",972,111,5,671,11,14,4,0,11,5,0,1,3,142,2,2,138,1
"84",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",974,111,5,675,11,14,3,1,10,4,1,0,4,142,3,1,138,1
"85",4,7,2505,3,0,0,0,0,0,0,0,10,10,10,10000,10000,50,50,"false",1354,115,5,820,12,14,4,1,10,4,1,0,4,371,2,2,367,1
"86",4,7,2505,3,0,0,0,0,0,0,0,13,13,10,10000,10000,50,50,"false",1342,110,6,815,12,14,4,1,10,4,1,0,4,369,3,1,365,1
"87",4,7,2505,3,0,0,0,0,0,0,0,14,14,10,10000,10000,50,50,"false",1372,102,5,856,12,14,5,0,10,4,1,0,4,366,3,1,362,1
"88",4,7,2505,3,0,0,0,0,0,0,0,15,15,10,10000,10000,50,50,"false",1351,116,5,818,12,13,4,1,10,4,0,1,3,369,2,2,365,1
"89",4,7,2505,3,0,0,0,0,0,0,0,17,17,10,10000,10000,50,50,"false",1312,97,6,794,12,14,4,1,10,4,1,0,4,372,3,1,368,1
"90",4,7,2505,3,0,0,0,0,0,0,0,18,18,10,10000,10000,50,50,"false",1332,107,5,809,12,14,4,1,10,4,1,0,4,367,2,2,363,1
"91",4,7,2505,3,0,0,0,0,0,0,0,18,18,10,10000,10000,50,50,"false",1335,104,5,820,12,13,5,1,10,4,0,1,3,364,2,2,360,1
"92",4,7,2505,3,0,0,0,0,0,0,0,20,20,10,10000,10000,50,50,"false",1339,111,5,809,12,14,5,0,10,5,0,1,3,371,2,2,366,1
"93",4,7,2505,3,0,0,0,0,0,0,0,23,23,10,10000,10000,50,50,"false",1316,98,5,799,12,13,5,1,10,4,0,0,4,371,2,2,367,1
"94",4,7,2505,3,0,0,0,0,0,0,0,23,23,10,10000,10000,50,50,"false",1361,111,5,832,12,14,4,1,10,4,1,0,4,369,3,1,365,1
"95",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2182,126,6,1036,13,14,6,0,11,5,0,1,3,968,2,2,964,1
"96",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2189,95,5,1059,14,14,5,1,10,4,1,0,4,983,3,2,978,1
"97",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2193,101,6,1061,13,13,6,1,10,4,0,0,4,978,2,1,973,1
"98",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2196,126,5,1040,14,14,5,1,10,4,1,0,4,979,3,1,974,1
"99",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2198,98,6,1075,13,14,6,1,10,4,0,1,3,972,2,2,967,1
"100",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2200,105,6,1060,14,14,6,0,10,4,1,0,4,983,3,1,979,1
"101",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2202,127,6,1047,13,14,6,0,11,5,0,1,3,975,2,2,971,1
"102",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2207,124,5,1055,14,14,5,1,10,4,1,0,4,977,3,1,973,1
"103",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",2221,123,5,1069,14,14,6,0,11,5,0,1,3,977,2,2,973,1
"104",4,7,4955,3,0,0,0,0,0,0,0,1,1,10,10000,10000,100,100,"false",2195,102,5,1061,13,14,5,1,10,4,1,0,4,981,3,1,977,1
"105",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3688,103,5,1461,15,14,7,0,10,5,0,1,3,2070,3,1,2066,1
"106",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3691,133,5,1444,16,14,7,1,10,4,0,1,3,2059,2,2,2055,1
"107",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3692,125,5,1446,16,14,7,0,11,5,0,1,3,2065,2,2,2061,1
"108",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3695,111,6,1454,15,14,7,1,10,4,1,0,4,2073,2,2,2069,1
"109",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3702,124,6,1444,15,13,8,0,10,4,0,0,4,2077,3,1,2073,2
"110",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3705,119,6,1454,15,14,7,0,10,5,0,1,3,2077,3,1,2073,1
"111",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3706,124,6,1441,15,14,7,1,10,4,1,0,4,2085,3,1,2081,1
"112",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3708,124,5,1449,15,14,7,1,10,4,1,0,4,2081,3,1,2076,1
"113",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3709,109,6,1468,16,13,7,1,10,4,1,0,4,2075,3,1,2071,1
"114",4,7,9855,3,0,0,0,0,0,0,0,0,0,10,10000,10000,200,200,"false",3714,122,5,1454,15,14,7,0,11,5,0,1,3,2081,2,2,2077,1
"115",4,7,24555,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12918,114,5,1631,20,14,13,1,10,4,1,0,4,11104,3,1,11100,1
"116",4,7,24555,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12937,109,5,1655,20,14,15,0,11,5,0,1,4,11103,2,2,11099,1
"117",4,7,24555,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12941,116,5,1658,21,14,14,1,10,4,1,0,4,11095,3,1,11091,2
"118",4,7,24555,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12949,120,6,1648,20,14,14,0,11,5,0,1,3,11109,2,2,11105,2
"119",4,7,24555,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12962,112,5,1691,20,15,14,1,11,5,0,1,3,11087,2,2,11083,2
"120",4,7,24556,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12882,113,5,1625,20,15,14,1,10,4,1,0,4,11073,3,1,11069,2
"121",4,7,24556,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12948,112,5,1640,20,15,13,1,10,5,0,1,3,11126,3,1,11122,1
"122",4,7,24557,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12874,116,5,1644,20,14,14,1,10,4,0,1,4,11045,2,2,11041,1
"123",4,7,24558,3,0,0,0,0,0,0,0,0,0,10,10000,10000,500,500,"false",12890,109,5,1644,21,14,13,1,10,5,0,1,3,11069,2,2,11064,1
"124",4,7,49317,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49216,112,5,2437,24,14,21,1,10,4,1,0,4,46582,3,1,46578,1
"125",4,7,49321,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",48999,117,5,2606,23,15,20,0,10,4,0,1,4,46193,2,2,46189,2
"126",4,7,49321,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49116,115,5,2533,24,14,22,1,10,4,0,1,4,46383,2,2,46379,1
"127",4,7,49326,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49776,119,5,2561,23,15,21,0,11,5,0,1,3,47011,2,2,47007,2
"128",4,7,49330,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49002,119,5,2573,24,14,22,1,10,4,1,0,4,46224,3,1,46220,1
"129",4,7,49332,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49039,118,6,2537,25,15,20,1,11,5,0,1,3,46299,2,2,46295,1
"130",4,7,49335,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49284,115,6,2501,25,15,21,1,10,4,1,0,4,46583,3,1,46578,1
"131",4,7,49338,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49121,120,5,2607,25,15,17,1,10,5,0,1,3,46312,3,1,46308,2
"132",4,7,49339,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",49367,116,6,2598,24,15,20,1,10,4,1,0,4,46569,2,1,46565,1
"133",4,7,49375,3,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",48456,116,5,2560,24,15,20,1,10,4,1,0,4,45698,2,2,45694,1
"134",4,7,103548,3,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1989,"false",224329,115,6,3988,30,15,28,0,10,5,0,1,3,220121,3,1,220117,2
"135",4,7,103601,3,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1994,"false",224995,118,6,3757,29,14,29,1,10,4,1,0,4,221014,3,1,221010,2
"136",4,7,103618,3,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1988,"false",224770,126,5,3625,31,15,27,1,10,4,1,0,4,220916,3,1,220912,2
"137",4,7,103642,3,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1993,"false",223976,120,6,3860,32,15,28,1,10,4,1,0,4,219889,3,1,219885,2
"138",4,7,103664,3,0,0,0,0,0,0,0,3,3,10,10000,10000,2000,1991,"false",225001,120,5,3713,30,15,29,1,10,4,1,0,4,221064,2,2,221060,2
"139",4,7,103716,3,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1993,"false",219953,120,5,3372,32,15,28,1,10,5,0,1,3,216356,3,1,216352,2
"140",4,7,103716,3,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1991,"false",229483,137,6,3208,32,15,27,1,10,5,0,1,3,226033,3,2,226028,1
"141",4,7,103738,3,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1991,"false",222045,129,6,3979,34,15,28,1,10,5,0,1,3,217830,3,1,217826,1
"142",4,7,103749,3,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1992,"false",224027,133,5,3993,30,15,31,1,10,4,0,1,3,219795,2,2,219791,1
"143",4,7,103766,3,0,0,0,0,0,0,0,4,4,10,10000,10000,2000,1994,"false",226918,120,5,3001,36,14,25,1,10,4,0,1,4,223691,2,2,223687,2
"144",4,7,103804,3,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1993,"false",221826,121,5,3057,30,15,29,1,10,4,1,0,4,218544,3,1,218540,1
"145",4,7,103845,3,0,0,0,0,0,0,0,4,4,10,10000,10000,2000,1999,"false",223519,116,5,3448,31,14,29,0,11,5,0,1,3,219850,2,2,219846,1
"146",4,7,103863,3,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1990,"false",224019,116,6,3196,30,15,24,1,10,4,1,0,4,220606,2,2,220602,1
"147",4,7,259276,3,0,0,0,0,0,0,0,20,20,10,10000,10000,5000,4319,"false",1307742,158,5,4259,54,14,49,1,10,5,0,1,3,1303162,3,1,1303158,1
"148",4,7,260059,3,0,0,0,0,0,0,0,10,10,10,10000,10000,5000,4360,"false",1326757,143,5,3844,52,15,49,1,10,4,1,0,4,1322608,3,1,1322604,2
"149",4,7,260133,3,0,0,0,0,0,0,0,16,16,10,10000,10000,5000,4329,"false",1319410,139,6,3930,52,14,47,1,10,4,1,0,4,1315179,3,1,1315175,2
"150",4,7,260274,3,0,0,0,0,0,0,0,12,12,10,10000,10000,5000,4352,"false",1326254,126,6,4482,80,41,45,1,10,4,1,0,4,1321425,2,1,1321421,1
"151",4,7,260313,3,0,0,0,0,0,0,0,16,16,10,10000,10000,5000,4349,"false",1317498,141,6,3905,53,14,51,1,10,4,1,0,4,1313286,3,1,1313282,1
"152",4,7,260445,3,0,0,0,0,0,0,0,22,22,10,10000,10000,5000,4355,"false",1350930,136,5,3924,50,15,50,1,10,4,1,0,4,1346706,3,1,1346702,2
"153",4,7,260479,3,0,0,0,0,0,0,0,12,12,10,10000,10000,5000,4360,"false",1320447,154,5,3964,51,14,51,1,10,4,1,0,4,1316165,2,1,1316161,1
"154",4,7,260591,3,0,0,0,0,0,0,0,7,7,10,10000,10000,5000,4349,"false",1325837,143,5,3839,48,14,50,1,10,4,0,1,4,1321695,2,2,1321691,2
"155",4,7,260610,3,0,0,0,0,0,0,0,10,10,10,10000,10000,5000,4351,"false",1308851,145,5,3885,50,15,46,1,11,5,0,1,3,1304663,2,2,1304659,1
"156",4,7,260680,3,0,0,0,0,0,0,0,22,22,10,10000,10000,5000,4352,"false",1315999,151,6,3969,52,15,50,1,10,4,0,1,4,1311715,2,2,1311711,1
"157",4,7,260787,3,0,0,0,0,0,0,0,13,13,10,10000,10000,5000,4356,"false",1333720,145,5,3840,53,15,47,1,10,4,0,1,4,1329573,2,2,1329569,2
"158",4,7,260804,3,0,0,0,0,0,0,0,12,12,10,10000,10000,5000,4345,"false",1348124,138,5,3841,49,14,41,1,10,5,0,1,3,1343994,3,1,1343990,1
"159",4,7,260827,3,0,0,0,0,0,0,0,8,8,10,10000,10000,5000,4373,"false",1341239,149,6,3879,53,14,50,0,11,5,0,1,3,1337046,2,2,1337042,1
"160",4,7,260846,3,0,0,0,0,0,0,0,10,10,10,10000,10000,5000,4357,"false",1329455,146,6,3833,54,15,49,1,10,4,1,0,4,1325311,3,1,1325307,1
"161",4,7,260917,3,0,0,0,0,0,0,0,13,13,10,10000,10000,5000,4362,"false",1321960,145,5,3806,49,15,41,1,10,5,0,1,3,1317858,3,1,1317853,1
"162",4,7,261223,3,0,0,0,0,0,0,0,10,10,10,10000,10000,5000,4343,"false",1325354,146,5,3774,52,14,50,1,10,4,1,0,4,1321271,2,1,1321267,2
"163",4,7,261369,3,0,0,0,0,0,0,0,12,12,10,10000,10000,5000,4349,"false",1335346,145,5,3915,50,14,51,1,1558,4,0,1,4,1329578,2,2,1329574,1
